,year,sex,suicides_no,population,suicides/100k pop,HDI for year,gdp_per_capita,generation,gdp_for_year
15424,1994,0,0,22900,0.0,0.0,48610,4,18325791415.0
15425,1994,1,0,23900,0.0,0.0,48610,4,18325791415.0
15426,1995,1,4,7400,54.05,0.805,56499,1,21588170498.0
15427,1995,1,11,35500,30.99,0.805,56499,5,21588170498.0
15428,1995,1,17,59600,28.52,0.805,56499,0,21588170498.0
15429,1995,1,8,35300,22.66,0.805,56499,2,21588170498.0
15430,1995,1,5,24500,20.41,0.805,56499,2,21588170498.0
15431,1995,0,3,15700,19.11,0.805,56499,1,21588170498.0
15432,1995,0,8,56600,14.13,0.805,56499,0,21588170498.0
15433,1995,0,3,34100,8.8,0.805,56499,2,21588170498.0
15434,1995,0,3,41700,7.19,0.805,56499,5,21588170498.0
15435,1995,0,1,23700,4.22,0.805,56499,2,21588170498.0
15436,1995,0,0,23400,0.0,0.805,56499,4,21588170498.0
15437,1995,1,0,24600,0.0,0.805,56499,4,21588170498.0
15438,1996,1,5,7600,65.79,0.0,56169,1,21776609772.0
15439,1996,1,18,36000,50.0,0.0,56169,5,21776609772.0
15440,1996,1,22,61000,36.07,0.0,56169,0,21776609772.0
15441,1996,0,10,58100,17.21,0.0,56169,0,21776609772.0
15442,1996,1,5,35400,14.12,0.0,56169,2,21776609772.0
15443,1996,0,2,16200,12.35,0.0,56169,1,21776609772.0
15444,1996,1,3,24400,12.3,0.0,56169,2,21776609772.0
15445,1996,0,2,23800,8.4,0.0,56169,2,21776609772.0
15446,1996,0,3,41800,7.18,0.0,56169,5,21776609772.0
15447,1996,0,2,34300,5.83,0.0,56169,2,21776609772.0
15448,1996,0,0,23900,0.0,0.0,56169,4,21776609772.0
15449,1996,1,0,25200,0.0,0.0,56169,4,21776609772.0
15450,1997,1,10,7600,131.58,0.0,50260,1,19731912494.0
15451,1997,1,23,62500,36.8,0.0,50260,0,19731912494.0
15452,1997,1,13,36500,35.62,0.0,50260,5,19731912494.0
15453,1997,1,7,24400,28.69,0.0,50260,2,19731912494.0
15454,1997,1,7,35500,19.72,0.0,50260,2,19731912494.0
15455,1997,0,8,42000,19.05,0.0,50260,5,19731912494.0
15456,1997,0,6,34400,17.44,0.0,50260,2,19731912494.0
15457,1997,0,5,59500,8.4,0.0,50260,0,19731912494.0
15458,1997,0,1,16500,6.06,0.0,50260,1,19731912494.0
15459,1997,0,1,23600,4.24,0.0,50260,2,19731912494.0
15460,1997,0,0,24500,0.0,0.0,50260,4,19731912494.0
15461,1997,1,0,25600,0.0,0.0,50260,4,19731912494.0
15462,1998,1,4,7766,51.51,0.0,50788,1,20209122027.0
15463,1998,1,22,63893,34.43,0.0,50788,0,20209122027.0
15464,1998,1,11,37286,29.5,0.0,50788,5,20209122027.0
15465,1998,1,7,35156,19.91,0.0,50788,2,20209122027.0
15466,1998,0,3,16885,17.77,0.0,50788,1,20209122027.0
15467,1998,1,4,24415,16.38,0.0,50788,2,20209122027.0
15468,1998,0,4,42149,9.49,0.0,50788,5,20209122027.0
15469,1998,0,5,61065,8.19,0.0,50788,0,20209122027.0
15470,1998,0,2,34112,5.86,0.0,50788,2,20209122027.0
15471,1998,0,1,23701,4.22,0.0,50788,2,20209122027.0
15472,1998,0,1,25057,3.99,0.0,50788,4,20209122027.0
15473,1998,1,0,26430,0.0,0.0,50788,4,20209122027.0
15474,1999,1,4,7879,50.77,0.0,55054,1,22235929043.0
15475,1999,1,20,65502,30.53,0.0,55054,0,22235929043.0
15476,1999,1,11,37992,28.95,0.0,55054,5,22235929043.0
15477,1999,1,9,34774,25.88,0.0,55054,2,22235929043.0
15478,1999,1,5,24781,20.18,0.0,55054,2,22235929043.0
15479,1999,0,3,17336,17.31,0.0,55054,1,22235929043.0
15480,1999,0,9,62509,14.4,0.0,55054,0,22235929043.0
15481,1999,0,6,42307,14.18,0.0,55054,5,22235929043.0
15482,1999,0,2,33805,5.92,0.0,55054,2,22235929043.0
15483,1999,0,1,25830,3.87,0.0,55054,4,22235929043.0
15484,1999,0,0,23941,0.0,0.0,55054,2,22235929043.0
15485,1999,1,0,27234,0.0,0.0,55054,4,22235929043.0
15486,2000,1,7,8005,87.45,0.851,51841,1,21263514833.0
15487,2000,1,15,38593,38.87,0.851,51841,5,21263514833.0
15488,2000,1,15,67181,22.33,0.851,51841,0,21263514833.0
15489,2000,1,7,34441,20.32,0.851,51841,2,21263514833.0
15490,2000,0,8,42411,18.86,0.851,51841,5,21263514833.0
15491,2000,1,3,25108,11.95,0.851,51841,2,21263514833.0
15492,2000,0,2,18093,11.05,0.851,51841,1,21263514833.0
15493,2000,0,3,64046,4.68,0.851,51841,0,21263514833.0
15494,2000,0,1,24072,4.15,0.851,51841,2,21263514833.0
15495,2000,0,1,33595,2.98,0.851,51841,2,21263514833.0
15496,2000,0,0,26627,0.0,0.851,51841,4,21263514833.0
15497,2000,1,0,27992,0.0,0.851,51841,4,21263514833.0
15498,2001,1,5,8307,60.19,0.0,51391,5,21272418792.0
15499,2001,1,15,38220,39.25,0.0,51391,5,21272418792.0
15500,2001,0,5,17274,28.95,0.0,51391,5,21272418792.0
15501,2001,1,19,68558,27.71,0.0,51391,0,21272418792.0
15502,2001,0,10,41330,24.2,0.0,51391,5,21272418792.0
15503,2001,1,8,34180,23.41,0.0,51391,2,21272418792.0
15504,2001,0,7,34217,20.46,0.0,51391,2,21272418792.0
15505,2001,1,3,25762,11.65,0.0,51391,4,21272418792.0
15506,2001,0,1,24980,4.0,0.0,51391,4,21272418792.0
15507,2001,0,0,65725,0.0,0.0,51391,0,21272418792.0
15508,2001,0,0,27034,0.0,0.0,51391,4,21272418792.0
15509,2001,1,0,28343,0.0,0.0,51391,4,21272418792.0
15510,2002,1,27,38724,69.72,0.0,56484,5,23616328816.0
15511,2002,1,6,8635,69.48,0.0,56484,5,23616328816.0
15512,2002,1,8,33839,23.64,0.0,56484,2,23616328816.0
15513,2002,1,6,25897,23.17,0.0,56484,4,23616328816.0
15514,2002,1,16,69685,22.96,0.0,56484,0,23616328816.0
15515,2002,0,8,41566,19.25,0.0,56484,5,23616328816.0
15516,2002,0,3,17636,17.01,0.0,56484,5,23616328816.0
15517,2002,0,10,67029,14.92,0.0,56484,0,23616328816.0
15518,2002,0,1,25089,3.99,0.0,56484,4,23616328816.0
15519,2002,0,0,33876,0.0,0.0,56484,2,23616328816.0
15520,2002,0,0,27411,0.0,0.0,56484,4,23616328816.0
15521,2002,1,0,28719,0.0,0.0,56484,4,23616328816.0
15522,2003,1,6,9133,65.7,0.0,69768,5,29557325056.0
15523,2003,1,6,26415,22.71,0.0,69768,4,29557325056.0
15524,2003,1,8,39335,20.34,0.0,69768,5,29557325056.0
15525,2003,1,14,70996,19.72,0.0,69768,0,29557325056.0
15526,2003,1,5,33450,14.95,0.0,69768,2,29557325056.0
15527,2003,0,4,68468,5.84,0.0,69768,0,29557325056.0
15528,2003,0,2,41982,4.76,0.0,69768,5,29557325056.0
15529,2003,0,1,25512,3.92,0.0,69768,4,29557325056.0
15530,2003,1,1,29105,3.44,0.0,69768,4,29557325056.0
15531,2003,0,1,33475,2.99,0.0,69768,2,29557325056.0
15532,2003,0,0,27721,0.0,0.0,69768,4,29557325056.0
15533,2003,0,0,18062,0.0,0.0,69768,5,29557325056.0
15534,2004,1,6,9641,62.23,0.0,80639,5,34685281848.0
15535,2004,1,9,33259,27.06,0.0,80639,2,34685281848.0
15536,2004,1,19,72279,26.29,0.0,80639,0,34685281848.0
15537,2004,1,7,40050,17.48,0.0,80639,5,34685281848.0
15538,2004,0,3,18524,16.2,0.0,80639,5,34685281848.0
15539,2004,1,4,27235,14.69,0.0,80639,4,34685281848.0
15540,2004,0,6,42429,14.14,0.0,80639,5,34685281848.0
15541,2004,0,8,69884,11.45,0.0,80639,0,34685281848.0
15542,2004,0,0,26128,0.0,0.0,80639,4,34685281848.0
15543,2004,0,0,33179,0.0,0.0,80639,2,34685281848.0
15544,2004,0,0,28020,0.0,0.0,80639,4,34685281848.0
15545,2004,1,0,29500,0.0,0.0,80639,4,34685281848.0
15546,2005,1,7,10242,68.35,0.88,85397,5,37347394603.0
15547,2005,1,16,73579,21.75,0.88,85397,0,37347394603.0
15548,2005,1,6,27957,21.46,0.88,85397,4,37347394603.0
15549,2005,1,7,40759,17.17,0.88,85397,5,37347394603.0
15550,2005,1,3,33273,9.02,0.88,85397,2,37347394603.0
15551,2005,0,6,71364,8.41,0.88,85397,0,37347394603.0
15552,2005,0,1,19135,5.23,0.88,85397,5,37347394603.0
15553,2005,0,2,42875,4.66,0.88,85397,5,37347394603.0
15554,2005,0,1,33120,3.02,0.88,85397,2,37347394603.0
15555,2005,0,0,26691,0.0,0.88,85397,4,37347394603.0
15556,2005,0,0,28450,0.0,0.88,85397,4,37347394603.0
15557,2005,1,0,29893,0.0,0.88,85397,4,37347394603.0
15558,2006,1,8,10878,73.54,0.0,95351,5,42414308117.0
15559,2006,1,22,75006,29.33,0.0,95351,0,42414308117.0
15560,2006,1,10,41414,24.15,0.0,95351,5,42414308117.0
15561,2006,0,12,72885,16.46,0.0,95351,0,42414308117.0
15562,2006,1,4,28509,14.03,0.0,95351,4,42414308117.0
15563,2006,0,4,43289,9.24,0.0,95351,5,42414308117.0
15564,2006,1,3,33484,8.96,0.0,95351,2,42414308117.0
15565,2006,0,1,19651,5.09,0.0,95351,5,42414308117.0
15566,2006,0,1,33421,2.99,0.0,95351,2,42414308117.0
15567,2006,0,0,27217,0.0,0.0,95351,4,42414308117.0
15568,2006,0,0,28857,0.0,0.0,95351,4,42414308117.0
15569,2006,1,0,30210,0.0,0.0,95351,4,42414308117.0
15570,2007,1,14,42200,33.18,0.0,112581,5,50888134410.0
15571,2007,1,25,76346,32.75,0.0,112581,0,50888134410.0
15572,2007,1,9,33901,26.55,0.0,112581,2,50888134410.0
15573,2007,1,3,11340,26.46,0.0,112581,5,50888134410.0
15574,2007,0,10,43834,22.81,0.0,112581,5,50888134410.0
15575,2007,0,9,74214,12.13,0.0,112581,0,50888134410.0
15576,2007,0,2,20040,9.98,0.0,112581,5,50888134410.0
15577,2007,0,2,27674,7.23,0.0,112581,4,50888134410.0
15578,2007,1,2,28964,6.91,0.0,112581,4,50888134410.0
15579,2007,0,2,33942,5.89,0.0,112581,2,50888134410.0
15580,2007,0,0,29088,0.0,0.0,112581,3,50888134410.0
15581,2007,1,0,30469,0.0,0.0,112581,3,50888134410.0
15582,2008,1,5,11706,42.71,0.0,121315,5,55849686539.0
15583,2008,1,20,77730,25.73,0.0,121315,0,55849686539.0
15584,2008,1,6,43218,13.88,0.0,121315,5,55849686539.0
15585,2008,1,4,34724,11.52,0.0,121315,2,55849686539.0
15586,2008,0,3,44697,6.71,0.0,121315,5,55849686539.0
15587,2008,0,1,20350,4.91,0.0,121315,5,55849686539.0
15588,2008,0,3,75463,3.98,0.0,121315,0,55849686539.0
15589,2008,0,1,34796,2.87,0.0,121315,2,55849686539.0
15590,2008,0,0,28190,0.0,0.0,121315,4,55849686539.0
15591,2008,0,0,29210,0.0,0.0,121315,3,55849686539.0
15592,2008,1,0,29576,0.0,0.0,121315,4,55849686539.0
15593,2008,1,0,30711,0.0,0.0,121315,3,55849686539.0
15594,2009,1,3,12114,24.76,0.0,109483,5,51370543206.0
15595,2009,1,10,44418,22.51,0.0,109483,5,51370543206.0
15596,2009,1,16,79077,20.23,0.0,109483,0,51370543206.0
15597,2009,1,6,35713,16.8,0.0,109483,2,51370543206.0
15598,2009,0,7,76687,9.13,0.0,109483,0,51370543206.0
15599,2009,0,3,45716,6.56,0.0,109483,5,51370543206.0
15600,2009,0,1,20687,4.83,0.0,109483,5,51370543206.0
15601,2009,1,1,30148,3.32,0.0,109483,4,51370543206.0
15602,2009,0,1,35557,2.81,0.0,109483,2,51370543206.0
15603,2009,0,0,28821,0.0,0.0,109483,4,51370543206.0
15604,2009,0,0,29292,0.0,0.0,109483,3,51370543206.0
15605,2009,1,0,30979,0.0,0.0,109483,3,51370543206.0
15606,2010,1,7,12469,56.14,0.886,111328,5,53212476812.0
15607,2010,1,24,80477,29.82,0.886,111328,2,53212476812.0
15608,2010,1,5,45726,10.93,0.886,111328,5,53212476812.0
15609,2010,1,3,30768,9.75,0.886,111328,4,53212476812.0
15610,2010,1,3,36519,8.21,0.886,111328,2,53212476812.0
15611,2010,0,5,77946,6.41,0.886,111328,2,53212476812.0
15612,2010,0,3,46835,6.41,0.886,111328,5,53212476812.0
15613,2010,0,2,36069,5.54,0.886,111328,2,53212476812.0
15614,2010,0,1,21038,4.75,0.886,111328,5,53212476812.0
15615,2010,1,1,31209,3.2,0.886,111328,3,53212476812.0
15616,2010,0,0,29539,0.0,0.886,111328,4,53212476812.0
15617,2010,0,0,29384,0.0,0.886,111328,3,53212476812.0
15618,2011,1,4,12991,30.79,0.888,122729,5,60004630234.0
15619,2011,1,20,82530,24.23,0.888,122729,2,60004630234.0
15620,2011,0,5,21428,23.33,0.888,122729,5,60004630234.0
15621,2011,1,7,47058,14.88,0.888,122729,0,60004630234.0
15622,2011,1,4,37499,10.67,0.888,122729,4,60004630234.0
15623,2011,0,3,30482,9.84,0.888,122729,4,60004630234.0
15624,2011,0,6,79200,7.58,0.888,122729,2,60004630234.0
15625,2011,1,2,31906,6.27,0.888,122729,4,60004630234.0
15626,2011,0,3,48023,6.25,0.888,122729,0,60004630234.0
15627,2011,0,1,37231,2.69,0.888,122729,4,60004630234.0
15628,2011,0,0,29358,0.0,0.888,122729,3,60004630234.0
15629,2011,1,0,31212,0.0,0.888,122729,3,60004630234.0
15630,2012,1,7,13581,51.54,0.888,113120,5,56677961787.0
15631,2012,1,10,48506,20.62,0.888,113120,0,56677961787.0
15632,2012,1,13,84570,15.37,0.888,113120,2,56677961787.0
15633,2012,1,5,33062,15.12,0.888,113120,4,56677961787.0
15634,2012,1,4,38866,10.29,0.888,113120,4,56677961787.0
15635,2012,0,2,21770,9.19,0.888,113120,5,56677961787.0
15636,2012,0,5,80598,6.2,0.888,113120,2,56677961787.0
15637,2012,0,3,49311,6.08,0.888,113120,0,56677961787.0
15638,2012,0,1,31459,3.18,0.888,113120,4,56677961787.0
15639,2012,0,1,38629,2.59,0.888,113120,4,56677961787.0
15640,2012,0,0,29466,0.0,0.888,113120,3,56677961787.0
15641,2012,1,0,31226,0.0,0.888,113120,3,56677961787.0
15642,2013,1,3,14046,21.36,0.89,120423,5,61739352212.0
15643,2013,1,9,50291,17.9,0.89,120423,0,61739352212.0
15644,2013,0,8,50752,15.76,0.89,120423,0,61739352212.0
15645,2013,1,10,86356,11.58,0.89,120423,2,61739352212.0
15646,2013,0,2,22111,9.05,0.89,120423,5,61739352212.0
15647,2013,1,2,33718,5.93,0.89,120423,4,61739352212.0
15648,2013,0,2,39688,5.04,0.89,120423,4,61739352212.0
15649,2013,0,4,82301,4.86,0.89,120423,2,61739352212.0
15650,2013,0,0,32027,0.0,0.89,120423,4,61739352212.0
15651,2013,0,0,29800,0.0,0.89,120423,3,61739352212.0
15652,2013,1,0,40174,0.0,0.89,120423,4,61739352212.0
15653,2013,1,0,31425,0.0,0.89,120423,3,61739352212.0
15654,2014,1,18,52295,34.42,0.892,126352,0,66327344189.0
15655,2014,1,4,14546,27.5,0.892,126352,5,66327344189.0
15656,2014,1,20,88218,22.67,0.892,126352,2,66327344189.0
15657,2014,1,7,41442,16.89,0.892,126352,4,66327344189.0
15658,2014,0,3,22669,13.23,0.892,126352,5,66327344189.0
15659,2014,0,5,52260,9.57,0.892,126352,0,66327344189.0
15660,2014,0,2,32510,6.15,0.892,126352,4,66327344189.0
15661,2014,1,2,34219,5.84,0.892,126352,4,66327344189.0
15662,2014,0,2,40862,4.89,0.892,126352,4,66327344189.0
15663,2014,0,3,84147,3.57,0.892,126352,2,66327344189.0
15664,2014,1,1,31718,3.15,0.892,126352,3,66327344189.0
15665,2014,0,0,30054,0.0,0.892,126352,3,66327344189.0
15666,2015,1,16,54325,29.45,0.0,107456,0,57784495265.0
15667,2015,1,4,15011,26.65,0.0,107456,5,57784495265.0
15668,2015,1,17,90095,18.87,0.0,107456,2,57784495265.0
15669,2015,0,9,53878,16.7,0.0,107456,0,57784495265.0
15670,2015,1,4,34757,11.51,0.0,107456,4,57784495265.0
15671,2015,1,4,42930,9.32,0.0,107456,4,57784495265.0
15672,2015,0,2,23189,8.62,0.0,107456,5,57784495265.0
15673,2015,0,6,85928,6.98,0.0,107456,2,57784495265.0
15674,2015,0,1,30367,3.29,0.0,107456,3,57784495265.0
15675,2015,0,1,33170,3.01,0.0,107456,4,57784495265.0
15676,2015,0,0,42000,0.0,0.0,107456,4,57784495265.0
15677,2015,1,0,32098,0.0,0.0,107456,3,57784495265.0
15678,1994,1,2,3622,55.22,0.0,18081,1,6265844252.0
15679,1994,0,3,6106,49.13,0.0,18081,1,6265844252.0
15680,1994,0,3,20340,14.75,0.0,18081,5,6265844252.0
15681,1994,1,2,17269,11.58,0.0,18081,5,6265844252.0
15682,1994,1,6,55677,10.78,0.0,18081,0,6265844252.0
15683,1994,1,3,34319,8.74,0.0,18081,0,6265844252.0
15684,1994,1,2,23147,8.64,0.0,18081,2,6265844252.0
15685,1994,0,4,48296,8.28,0.0,18081,0,6265844252.0
15686,1994,0,2,43286,4.62,0.0,18081,0,6265844252.0
15687,1994,0,0,28458,0.0,0.0,18081,2,6265844252.0
15688,1994,0,0,32221,0.0,0.0,18081,4,6265844252.0
15689,1994,1,0,33801,0.0,0.0,18081,4,6265844252.0
15690,2000,0,0,30505,0.0,0.603,2524,2,624337145.0
15691,2000,0,0,20187,0.0,0.603,2524,2,624337145.0
15692,2000,0,0,21530,0.0,0.603,2524,0,624337145.0
15693,2000,0,0,39553,0.0,0.603,2524,4,624337145.0
15694,2000,0,0,9708,0.0,0.603,2524,5,624337145.0
15695,2000,0,0,875,0.0,0.603,2524,1,624337145.0
15696,2000,1,0,30141,0.0,0.603,2524,2,624337145.0
15697,2000,1,0,18613,0.0,0.603,2524,2,624337145.0
15698,2000,1,0,21191,0.0,0.603,2524,0,624337145.0
15699,2000,1,0,41677,0.0,0.603,2524,4,624337145.0
15700,2000,1,0,11950,0.0,0.603,2524,5,624337145.0
15701,2000,1,0,1457,0.0,0.603,2524,1,624337145.0
15702,2001,0,1,976,102.46,0.0,3406,5,870179739.0
15703,2001,1,1,19879,5.03,0.0,3406,2,870179739.0
15704,2001,1,1,33293,3.0,0.0,3406,4,870179739.0
15705,2001,0,0,32184,0.0,0.0,3406,4,870179739.0
15706,2001,0,0,20790,0.0,0.0,3406,2,870179739.0
15707,2001,0,0,22699,0.0,0.0,3406,0,870179739.0
15708,2001,0,0,38833,0.0,0.0,3406,4,870179739.0
15709,2001,0,0,9895,0.0,0.0,3406,5,870179739.0
15710,2001,1,0,22506,0.0,0.0,3406,0,870179739.0
15711,2001,1,0,40987,0.0,0.0,3406,4,870179739.0
15712,2001,1,0,11895,0.0,0.0,3406,5,870179739.0
15713,2001,1,0,1566,0.0,0.0,3406,5,870179739.0
15714,2002,1,1,24087,4.15,0.0,3401,0,897031250.0
15715,2002,0,1,33844,2.95,0.0,3401,4,897031250.0
15716,2002,1,1,36435,2.74,0.0,3401,4,897031250.0
15717,2002,0,0,21420,0.0,0.0,3401,2,897031250.0
15718,2002,0,0,23970,0.0,0.0,3401,0,897031250.0
15719,2002,0,0,37872,0.0,0.0,3401,4,897031250.0
15720,2002,0,0,10045,0.0,0.0,3401,5,897031250.0
15721,2002,0,0,1075,0.0,0.0,3401,5,897031250.0
15722,2002,1,0,21431,0.0,0.0,3401,2,897031250.0
15723,2002,1,0,40027,0.0,0.0,3401,4,897031250.0
15724,2002,1,0,11868,0.0,0.0,3401,5,897031250.0
15725,2002,1,0,1673,0.0,0.0,3401,5,897031250.0
15726,2003,1,3,25926,11.57,0.0,3867,0,1052121055.0
15727,2003,0,1,25331,3.95,0.0,3867,0,1052121055.0
15728,2003,0,0,35389,0.0,0.0,3867,4,1052121055.0
15729,2003,0,0,22136,0.0,0.0,3867,2,1052121055.0
15730,2003,0,0,36749,0.0,0.0,3867,4,1052121055.0
15731,2003,0,0,10178,0.0,0.0,3867,5,1052121055.0
15732,2003,0,0,1172,0.0,0.0,3867,5,1052121055.0
15733,2003,1,0,39360,0.0,0.0,3867,4,1052121055.0
15734,2003,1,0,23334,0.0,0.0,3867,2,1052121055.0
15735,2003,1,0,38880,0.0,0.0,3867,4,1052121055.0
15736,2003,1,0,11874,0.0,0.0,3867,5,1052121055.0
15737,2003,1,0,1781,0.0,0.0,3867,5,1052121055.0
15738,2004,0,1,26744,3.74,0.0,4373,0,1226829563.0
15739,2004,0,0,36682,0.0,0.0,4373,4,1226829563.0
15740,2004,0,0,23017,0.0,0.0,4373,2,1226829563.0
15741,2004,0,0,35553,0.0,0.0,4373,4,1226829563.0
15742,2004,0,0,10331,0.0,0.0,4373,5,1226829563.0
15743,2004,0,0,1273,0.0,0.0,4373,5,1226829563.0
15744,2004,1,0,41834,0.0,0.0,4373,4,1226829563.0
15745,2004,1,0,25657,0.0,0.0,4373,2,1226829563.0
15746,2004,1,0,27988,0.0,0.0,4373,0,1226829563.0
15747,2004,1,0,37626,0.0,0.0,4373,4,1226829563.0
15748,2004,1,0,11921,0.0,0.0,4373,5,1226829563.0
15749,2004,1,0,1900,0.0,0.0,4373,5,1226829563.0
15750,2005,1,1,36354,2.75,0.638,4026,4,1163362438.0
15751,2005,0,0,37646,0.0,0.638,4026,4,1163362438.0
15752,2005,0,0,24094,0.0,0.638,4026,2,1163362438.0
15753,2005,0,0,28181,0.0,0.638,4026,0,1163362438.0
15754,2005,0,0,34367,0.0,0.638,4026,4,1163362438.0
15755,2005,0,0,10524,0.0,0.638,4026,5,1163362438.0
15756,2005,0,0,1384,0.0,0.638,4026,5,1163362438.0
15757,2005,1,0,43696,0.0,0.638,4026,4,1163362438.0
15758,2005,1,0,28406,0.0,0.638,4026,2,1163362438.0
15759,2005,1,0,30244,0.0,0.638,4026,0,1163362438.0
15760,2005,1,0,12007,0.0,0.638,4026,5,1163362438.0
15761,2005,1,0,2033,0.0,0.638,4026,5,1163362438.0
15762,2007,1,2,33612,5.95,0.0,6115,2,1868383461.0
15763,2007,0,1,26539,3.77,0.0,6115,2,1868383461.0
15764,2007,0,1,39138,2.56,0.0,6115,4,1868383461.0
15765,2007,1,1,48015,2.08,0.0,6115,4,1868383461.0
15766,2007,0,0,30921,0.0,0.0,6115,0,1868383461.0
15767,2007,0,0,31970,0.0,0.0,6115,3,1868383461.0
15768,2007,0,0,10963,0.0,0.0,6115,5,1868383461.0
15769,2007,0,0,1654,0.0,0.0,6115,5,1868383461.0
15770,2007,1,0,34278,0.0,0.0,6115,0,1868383461.0
15771,2007,1,0,33952,0.0,0.0,6115,3,1868383461.0
15772,2007,1,0,12063,0.0,0.0,6115,5,1868383461.0
15773,2007,1,0,2431,0.0,0.0,6115,5,1868383461.0
15774,2008,0,0,39416,0.0,0.0,7236,4,2271646188.0
15775,2008,0,0,28020,0.0,0.0,7236,2,2271646188.0
15776,2008,0,0,32315,0.0,0.0,7236,0,2271646188.0
15777,2008,0,0,30881,0.0,0.0,7236,3,2271646188.0
15778,2008,0,0,11260,0.0,0.0,7236,5,2271646188.0
15779,2008,0,0,1805,0.0,0.0,7236,5,2271646188.0
15780,2008,1,0,49380,0.0,0.0,7236,4,2271646188.0
15781,2008,1,0,36778,0.0,0.0,7236,2,2271646188.0
15782,2008,1,0,36569,0.0,0.0,7236,0,2271646188.0
15783,2008,1,0,32676,0.0,0.0,7236,3,2271646188.0
15784,2008,1,0,12185,0.0,0.0,7236,5,2271646188.0
15785,2008,1,0,2639,0.0,0.0,7236,5,2271646188.0
15786,2010,1,1,50279,1.99,0.683,7806,4,2588176055.0
15787,2010,0,0,39026,0.0,0.683,7806,4,2588176055.0
15788,2010,0,0,31331,0.0,0.683,7806,2,2588176055.0
15789,2010,0,0,35077,0.0,0.683,7806,2,2588176055.0
15790,2010,0,0,29203,0.0,0.683,7806,3,2588176055.0
15791,2010,0,0,12087,0.0,0.683,7806,5,2588176055.0
15792,2010,0,0,2155,0.0,0.683,7806,5,2588176055.0
15793,2010,1,0,44119,0.0,0.683,7806,2,2588176055.0
15794,2010,1,0,41732,0.0,0.683,7806,2,2588176055.0
15795,2010,1,0,30688,0.0,0.683,7806,3,2588176055.0
15796,2010,1,0,12814,0.0,0.683,7806,5,2588176055.0
15797,2010,1,0,3048,0.0,0.683,7806,5,2588176055.0
15798,2011,1,1,30136,3.32,0.69,8135,3,2774351760.0
15799,2011,1,1,48207,2.07,0.69,8135,4,2774351760.0
15800,2011,0,0,38483,0.0,0.69,8135,4,2774351760.0
15801,2011,0,0,33114,0.0,0.69,8135,4,2774351760.0
15802,2011,0,0,36341,0.0,0.69,8135,2,2774351760.0
15803,2011,0,0,28689,0.0,0.69,8135,3,2774351760.0
15804,2011,0,0,12507,0.0,0.69,8135,0,2774351760.0
15805,2011,0,0,2370,0.0,0.69,8135,5,2774351760.0
15806,2011,1,0,50597,0.0,0.69,8135,4,2774351760.0
15807,2011,1,0,44123,0.0,0.69,8135,2,2774351760.0
15808,2011,1,0,13188,0.0,0.69,8135,0,2774351760.0
15809,2011,1,0,3263,0.0,0.69,8135,5,2774351760.0
15810,1985,1,1,21600,4.63,0.713,3639,1,1117835286.0
15811,1985,1,1,24200,4.13,0.713,3639,2,1117835286.0
15812,1985,0,0,23000,0.0,0.713,3639,2,1117835286.0
15813,1985,0,0,29600,0.0,0.713,3639,0,1117835286.0
15814,1985,0,0,46100,0.0,0.713,3639,5,1117835286.0
15815,1985,0,0,25900,0.0,0.713,3639,2,1117835286.0
15816,1985,0,0,26500,0.0,0.713,3639,1,1117835286.0
15817,1985,0,0,7300,0.0,0.713,3639,1,1117835286.0
15818,1985,1,0,29600,0.0,0.713,3639,0,1117835286.0
15819,1985,1,0,40800,0.0,0.713,3639,5,1117835286.0
15820,1985,1,0,27900,0.0,0.713,3639,2,1117835286.0
15821,1985,1,0,4700,0.0,0.713,3639,1,1117835286.0
15822,1986,0,1,27700,3.61,0.0,4544,0,1435079200.0
15823,1986,0,0,24100,0.0,0.0,4544,2,1435079200.0
15824,1986,0,0,46100,0.0,0.0,4544,5,1435079200.0
15825,1986,0,0,26700,0.0,0.0,4544,2,1435079200.0
15826,1986,0,0,28200,0.0,0.0,4544,1,1435079200.0
15827,1986,0,0,7900,0.0,0.0,4544,1,1435079200.0
15828,1986,1,0,25600,0.0,0.0,4544,2,1435079200.0
15829,1986,1,0,28400,0.0,0.0,4544,0,1435079200.0
15830,1986,1,0,43400,0.0,0.0,4544,5,1435079200.0
15831,1986,1,0,28400,0.0,0.0,4544,2,1435079200.0
15832,1986,1,0,24000,0.0,0.0,4544,1,1435079200.0
15833,1986,1,0,5300,0.0,0.0,4544,1,1435079200.0
